Seed	Size	Fitness	Members
YFL033C	85	0.841456733	YDR490C,YDL159W,YBL016W,YDR122W,YER129W,YDL101C,YDR477W,YAR019C,YDR507C,YBR097W,YBR160W,YCL024W,YBL105C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YCR008W,YER123W,YGR188C,YHR205W,YNL298W,YOL113W,YHR206W,YLR096W,YLR362W,YNL161W,YHL007C,YGR092W,YPL153C,YDR247W,YBR274W,YHR030C,YHR079C,YHR082C,YHR102W,YHR135C,YAL017W,YFL029C,YIL035C,YIL095W,YJL095W,YJL128C,YJL141C,YJL164C,YJL165C,YJL187C,YJR059W,YKL048C,YKL101W,YKL139W,YKL166C,YKL171W,YFR014C,YLR113W,YLR248W,YGL158W,YMR001C,YMR139W,YMR216C,YNL020C,YNL154C,YGL180W,YGR040W,YNL307C,YNR031C,YOL016C,YOL045W,YGR052W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YAR018C,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YFL034C-B	4	0.078872435	YNL161W,YIL106W,YGR092W
YFL037W	5	0.204969989	YML085C,YML124C,YMR211W,YGL216W
YFL038C	25	0.846938022	YER031C,YLR229C,YKR055W,YIL118W,YNL090W,YNL180C,YNL304W,YPR165W,YGR152C,YML064C,YOR101W,YNL098C,YLR262C,YLR293C,YML001W,YGL210W,YOR089C,YKR014C,YNL093W,YFL005W,YCR027C,YER136W,YPR032W,YGR009C
YFL039C	28	0.744970055	YJL081C,YDR190C,YNL107W,YGR002C,YPL235W,YDL002C,YFL013C,YDR485C,YEL018W,YBR231C,YAL011W,YDR359C,YDR334W,YLR085C,YFL024C,YNL059C,YOR141C,YLR385C,YML041C,YOR244W,YHR090C,YNL136W,YLR052W,YGL150C,YOR189W,YPR023C,YJR082C
YFL047W	11	0.652095969	YER155C,YLR371W,YLR452C,YOR127W,YDL240W,YDR379W,YMR032W,YDR389W,YOR134W,YJL201W
YFL048C	2	1	YLR080W
YFL049W	11	0.407842364	YDR073W,YBR289W,YOR290C,YNR023W,YHL025W,YJL176C,YPL016W,YPR034W,YGR275W,YMR033W
YFL059W	6	1	YMR096W,YMR095C,YNL333W,YNL334C,YFL060C
YFL060C	6	1	YMR095C,YNL334C,YMR096W,YNL333W,YFL059W
YFR002W	4	0.436458019	YGR119C,YGL172W,YJL041W
YFR004W	30	0.766479233	YDR363W-A,YOR261C,YDL097C,YDR394W,YDR427W,YER021W,YDL007W,YDL147W,YGL048C,YOR117W,YKL145W,YOR259C,YPR108W,YLR421C,YFR010W,YHR027C,YFR052W,YIL075C,YGR232W,YHL030W,YHR200W,YEL037C,YBR080C,YER143W,YER162C,YOL072W,YMR276W,YPR045C,YLL039C
YFR005C	12	0.559676394	YBR058C,YDR069C,YER151C,YER144C,YER098W,YIL156W,YDL122W,YMR304W,YNL186W,YOR124C,YPL072W
YFR010W	28	0.811789046	YPR108W,YOR117W,YDR363W-A,YLR421C,YGL048C,YKL145W,YFR052W,YGR232W,YOR259C,YHR027C,YHR200W,YOR261C,YIL075C,YHL030W,YDL097C,YDR427W,YDR394W,YER021W,YDL007W,YDL147W,YFR004W,YBR080C,YER162C,YOL072W,YDR159W,YMR276W,YPR045C
YFR013W	4	0.167398756	YBR245C,YLR095C,YMR044W
YFR014C	84	0.841762005	YDR490C,YDL159W,YBL016W,YDR122W,YER129W,YDL101C,YDR477W,YAR019C,YDR507C,YBR097W,YBR160W,YCL024W,YBL105C,YDR283C,YDL017W,YDL108W,YBR059C,YDL028C,YCR008W,YER123W,YGR188C,YHR205W,YNL298W,YOL113W,YGR092W,YLR096W,YLR362W,YNL161W,YFL033C,YHL007C,YPL153C,YBR274W,YAL017W,YHR030C,YHR079C,YHR082C,YHR102W,YHR135C,YFL029C,YIL035C,YIL095W,YJL095W,YJL128C,YJL141C,YJL164C,YJL165C,YJL187C,YJR059W,YKL048C,YKL101W,YKL139W,YKL166C,YKL171W,YAR018C,YLR113W,YLR248W,YGL158W,YMR001C,YMR139W,YMR216C,YNL020C,YNL154C,YGL180W,YGR040W,YNL307C,YNR031C,YOL016C,YOL045W,YGR052W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YDR247W,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YFR021W	60	0.469447629	YER082C,YAR003W,YDR324C,YBR175W,YCR057C,YDR267C,YOR272W,YLR129W,YGL137W,YMR131C,YIL046W,YNL182C,YKL018W,YLR208W,YMR093W,YPL126W,YLR222C,YLR409C,YGL100W,YJL069C,YOR026W,YMR092C,YGL213C,YLL011W,YGR200C,YNL006W,YGR225W,YNL253W,YLR196W,YGL004C,YOR212W,YOR229W,YOR230W,YOR269W,YIR012W,YPL100W,YGL190C,YPL139C,YPL151C,YLR429W,YKL021C,YMR049C,YKL213C,YKR036C,YJL112W,YDL145C,YCL039W,YCR084C,YFL009W,YBR103W,YBL008W,YBR234C,YCR072C,YDR080W,YEL056W,YER107C,YDR364C,YDR165W,YDR488C
YFR024C-A	23	0.428550277	YHR016C,YKL129C,YLR310C,YHL002W,YHR114W,YMR109W,YPR154W,YJL020C,YER114C,YBL007C,YCR088W,YBL085W,YDR388W,YBR200W,YDR162C,YAR014C,YNL084C,YER118C,YIR006C,YCR009C,YLR337C,YGR080W
YFR028C	10	0.519620181	YJL076W,YDL042C,YIL113W,YNL053W,YIR026C,YBR276C,YDR227W,YLR442C,YKR010C
YFR031C	5	0.65736634	YLR086W,YDR325W,YBL097W,YLR272C
YFR033C	10	0.717089515	YDR529C,YGR183C,YHR001W-A,YJL166W,Q0105,YPR191W,YEL024W,YBL045C,YNR018W
YFR034C	6	0.209000513	YBL103C,YOL067C,YJR060W,YOR032C,YOR344C
YFR036W	14	0.898276443	YGL003C,YDL008W,YLR102C,YKL022C,YIR025W,YOR249C,YGL240W,YLR127C,YHR166C,YDR260C,YDR118W,YBL084C,YNL172W
YFR037C	19	0.649778711	YIL126W,YGR056W,YCR020W-B,YLR357W,YKR008W,YHR056C,YCR052W,YLR033W,YBL006C,YDR303C,YLR321C,YMR091C,YML127W,YPR034W,YMR033W,YGR275W,YLR399C,YGR270W
YFR038W	41	0.48800671	YBR245C,YBR114W,YDR334W,YER164W,YAL019W,YOR304W,YIL126W,YLR032W,YOR290C,YBR073W,YGL163C,YOR191W,YGL150C,YJR035W,YPL082C,YDL031W,YBR142W,YFL002C,YDL084W,YMR128W,YGL120C,YKL078W,YJL050W,YLR398C,YKR024C,YGL251C,YKR059W,YLL008W,YLR276C,YIR002C,YGL171W,YMR190C,YNL112W,YNR038W,YOR046C,YJL138C,YOR204W,YGL078C,YHR169W,YGL064C
YFR040W	5	0.461161973	YDL047W,YGL229C,YJL098W,YKR028W
YFR045W	9	1	YBL030C,YBR104W,YBR192W,YDL198C,YIL006W,YMR056C,YMR241W,YPR128C
YFR050C	14	0.774283735	YGR253C,YGR135W,YML092C,YOL038W,YGL011C,YMR314W,YOR362C,YJL001W,YOR157C,YPR103W,YBL041W,YER094C,YER012W
YFR051C	10	0.524331605	YPL010W,YGL137W,YDR238C,YNL287W,YDL145C,YIL076W,YER122C,YDL192W,YDL137W
YFR052W	28	0.817018875	YFR010W,YOR117W,YDR363W-A,YGL048C,YLR421C,YHL030W,YKL145W,YOR259C,YPR108W,YHR027C,YOR261C,YHR200W,YIL075C,YDL097C,YDR427W,YDR394W,YGR232W,YER021W,YDL007W,YDL147W,YFR004W,YBR080C,YER143W,YER162C,YPR045C,YOL072W,YMR276W
YFR053C	4	0.979433707	YGL253W,YDR516C,YCL040W
YGL002W	8	0.65463297	YGL200C,YML012W,YAL007C,YHR110W,YAR002C-A,YDL018C,YOR016C
YGL003C	15	0.898505745	YDR118W,YDR260C,YDL008W,YFR036W,YBL084C,YKL022C,YLR102C,YIR025W,YOR249C,YGL240W,YLR127C,YHR166C,YNL172W,YCR060W
YGL004C	62	0.45877491	YER082C,YAR003W,YDR324C,YBR175W,YCR057C,YDR267C,YFR021W,YDL145C,YCL039W,YCR084C,YFL009W,YBR103W,YBL008W,YGL003C,YBR234C,YCR072C,YDR080W,YEL056W,YER107C,YDR364C,YLR129W,YIL046W,YGL137W,YOR272W,YMR131C,YPL126W,YMR093W,YKL018W,YJL069C,YLR222C,YLR409C,YGL100W,YLR208W,YNL317W,YNL253W,YNL182C,YPL139C,YOR212W,YGR200C,YGL190C,YNL006W,YOR026W,YGL213C,YKL021C,YKR036C,YOR229W,YOR230W,YOR269W,YJL112W,YPL100W,YLR429W,YMR092C,YPL151C,YGR225W,YIR012W,YMR049C,YLL011W,YLR196W,YKL213C,YDR165W,YDR488C
YGL005C	9	0.926811729	YPR105C,YGR120C,YNL041C,YGL223C,YNL051W,YML071C,YER157W,YDL113C
YGL006W	13	0.990192144	YDR038C,YDR039C,YGL008C,YDR270W,YIL048W,YAL026C,YMR162C,YEL031W,YDR093W,YER166W,YIL053W,YDL236W
YGL008C	13	0.990192144	YDR038C,YDR039C,YGL006W,YIL048W,YDR270W,YMR162C,YIL053W,YAL026C,YDR093W,YEL031W,YDL236W,YER166W
YGL011C	14	0.774283735	YGR253C,YGR135W,YML092C,YOL038W,YMR314W,YOR362C,YFR050C,YER094C,YBL041W,YOR157C,YJL001W,YPR103W,YER012W
YGL013C	12	0.61257576	YHR178W,YKL015W,YOR337W,YDR034C,YBR240C,YAL051W,YKL038W,YLR451W,YOR172W,YDR421W,YOR363C
YGL014W	6	0.133363002	YJR091C,YPR042C,YJL010C,YLL013C,YGL178W
YGL018C	10	0.479379737	YFL016C,YMR214W,YNL064C,YNL227C,YNL007C,YGR285C,YJL073W,YMR161W,YNL328C
YGL019W	7	0.243315476	YIL035C,YOR061W,YOR039W,YGR090W,YCL031C,YLR223C
YGL020C	3	0.625146523	YER083C,YDL100C
YGL022W	9	0.974922614	YGL226C-A,YML019W,YMR149W,YOR085W,YOR103C,YJL002C,YDL232W,YEL002C
YGL023C	4	0.218789235	YNR006W,YDR323C,YDR313C
YGL025C	24	0.905857635	YNL025C,YGL127C,YPL042C,YCR081W,YPR168W,YBR193C,YBR253W,YBL093C,YNL236W,YHR041C,YDL005C,YDR308C,YPR070W,YOL051W,YGR104C,YLR071C,YHR058C,YOR174W,YOL135C,YNR010W,YGL151W,YDR443C,YER022W
YGL030W	22	0.820699946	YDL130W,YDL081C,YDR382W,YDR418W,YDL075W,YEL054C,YDL191W,YDL136W,YGR085C,YIL148W,YKR094C,YLR448W,YLR406C,YPR102C,YML073C,YLR340W,YOL039W,YOL127W,YPL131W,YOR063W,YLR075W
YGL033W	2	1	YGL183C
YGL035C	8	0.831257063	YJL056C,YNL027W,YMR037C,YGL209W,YDR096W,YDR043C,YBR066C
YGL043W	29	0.672071215	YOR151C,YJL140W,YOL005C,YIL021W,YGL070C,YHR143W-A,YOR210W,YPR187W,YOR224C,YJR063W,YPR110C,YDR045C,YPR133C,YNL113W,YOR207C,YPR010C,YOR340C,YOR116C,YJL148W,YOR341W,YNL248C,YGR005C,YGR186W,YML010W,YBR154C,YDR404C,YGR063C,YDR156W
YGL044C	5	0.300130397	YOL123W,YOR250C,YMR061W,YDR228C
YGL045W	4	0.994588522	YOR018W,YBL101C,YPR030W
YGL048C	29	0.835030562	YOR117W,YDR394W,YKL145W,YOR259C,YDL007W,YDR363W-A,YFR010W,YER021W,YFR052W,YDL097C,YDR427W,YPR108W,YHR027C,YHL030W,YHR200W,YLR421C,YOR261C,YIL075C,YGR232W,YDL147W,YFR004W,YBR080C,YER143W,YER162C,YOL072W,YDR159W,YMR276W,YPR045C
YGL051W	2	1	YAR033W
YGL058W	3	0.093525781	YCR066W,YDR265W
YGL060W	2	1	YBR216C
YGL061C	10	0.895828804	YGR113W,YBR233W-A,YKL138C-A,YKR083C,YKR037C,YDR016C,YKL052C,YDR320C-A,YDR201W
YGL062W	3	1	YNR016C,YDR148C
YGL064C	33	0.537086229	YDL031W,YBR142W,YFL002C,YDL084W,YKL078W,YGL120C,YJL050W,YLR398C,YMR128W,YKR059W,YKR024C,YGL251C,YNR038W,YHR169W,YMR190C,YJL138C,YOR046C,YGL078C,YGL171W,YLL008W,YNL112W,YOR204W,YLR276C,YLR032W,YJR035W,YPL082C,YGL163C,YOR191W,YIR002C,YAL019W,YBR073W,YFR038W
YGL066W	31	0.799349555	YMR223W,YOL148C,YDR392W,YBR081C,YDR176W,YDR448W,YGL112C,YMR236W,YGR252W,YPL254W,YCL010C,YHR099W,YBR111W-A,YDR167W,YDR145W,YBR198C,YLR055C,YPL047W,YER164W,YGL252C,YER148W,YCR042C,YML098W,YMR005W,YML114C,YML015C,YGR274C,YMR227C,YPL011C,YOR023C
YGL068W	42	0.981510112	YDR237W,YBR122C,YDR322W,YBL038W,YDR462W,YCR071C,YDR405W,YBR282W,YDR115W,YDR116C,YDL202W,YCR003W,YBR268W,YCR046C,YGR076C,YHR147C,YJL063C,YJL096W,YKL138C,YKL167C,YKL170W,YKR006C,YKR085C,YLR312W-A,YLR439W,YML009C,YML025C,YMR024W,YMR193W,YMR225C,YMR286W,YNL005C,YNL177C,YNL185C,YNL252C,YNL284C,YNR022C,YOR150W,YPL173W,YPL183W-A,YPR100W
YGL070C	11	0.22233558	YOR151C,YIL021W,YDR404C,YJL140W,YOL005C,YBR154C,YGL043W,YGR005C,YGR186W,YGR063C
YGL071W	2	0.074649162	YPL202C
YGL073W	4	0.857216999	YHR206W,YGR249W,YOR140W
YGL075C	3	0.316311485	YLR457C,YPL255W
YGL078C	33	0.4438326	YDL031W,YBR142W,YFL002C,YKL078W,YMR128W,YNR038W,YJL050W,YLR398C,YKR059W,YKR024C,YGL251C,YHR169W,YJL138C,YMR190C,YOR046C,YNL112W,YOR204W,YLR276C,YLL008W,YGL171W,YDL084W,YGL064C,YGL120C,YLR032W,YJR035W,YPL082C,YGL163C,YOR191W,YIR002C,YAL019W,YBR073W,YFR038W
YGL086W	3	0.160860088	YJL030W,YJL013C
YGL087C	11	0.688577182	YDR092W,YMR022W,YGR133W,YBR082C,YDR059C,YDR177W,YDL064W,YER100W,YGL058W,YCR066W
YGL090W	3	0.454739215	YOR005C,YLR265C
YGL091C	2	1	YIL003W
YGL092W	12	0.414349403	YGL100W,YJR042W,YKL057C,YDL116W,YER105C,YMR047C,YKL068W,YBL079W,YDL088C,YKR082W,YMR153W
YGL094C	4	1	YKL025C,YLR107W,YOL080C
YGL095C	18	0.428617486	YLR396C,YDR189W,YDR164C,YGL212W,YOR106W,YMR183C,YIL004C,YLR026C,YOL018C,YOR036W,YPL045W,YDR495C,YAL002W,YDL077C,YLR093C,YKL196C,YDR468C
YGL097W	3	1	YBR280C,YAL020C
YGL098W	6	0.821936353	YNL258C,YGL145W,YLR440C,YDR498C,YOR075W
YGL099W	3	0.016904566	YNR053C,YER006W
YGL100W	12	0.414349403	YKL057C,YJR042W,YGL092W,YDL116W,YER105C,YBL079W,YDL088C,YMR047C,YKL068W,YKR082W,YMR153W
YGL112C	31	0.760151322	YDR167W,YMR236W,YDR145W,YBR198C,YGL066W,YDR392W,YBR081C,YMR223W,YOL148C,YDR176W,YDR448W,YCL010C,YBR111W-A,YCR042C,YGR252W,YPL254W,YHR099W,YLR055C,YPL047W,YMR005W,YER148W,YML098W,YML015C,YML114C,YGR274C,YMR227C,YPL011C,YER164W,YGL252C,YOR023C
YGL115W	7	0.274690741	YDR477W,YER027C,YDR422C,YGL208W,YJR040W,YBR214W
YGL120C	3	0.069514648	YKR022C,YLR424W
YGL123W	47	0.912015691	YLR048W,YJL136C,YNL096C,YML063W,YIL069C,YNL302C,YLR167W,YOR293W,YGR118W,YHR021C,YPR132W,YLR264W,YOR167C,YKL156W,YMR230W,YML026C,YOL121C,YPL081W,YML024W,YMR143W,YJL191W,YHL015W,YPL090C,YKR057W,YGL189C,YLR441C,YOR096W,YOL040C,YJR123W,YNL178W,YGR214W,YER131W,YMR116C,YBR181C,YBR048W,YER074W,YCR031C,YER102W,YDR025W,YBL072C,YBR189W,YDR064W,YDR447C,YDR450W,YDL083C,YOR119C
YGL124C	2	1	YBR131W
YGL127C	24	0.899207732	YNL025C,YPL042C,YBL093C,YHR041C,YBR253W,YNL236W,YLR071C,YHR058C,YNR010W,YGL025C,YGL151W,YCR081W,YBR193C,YDR308C,YDL005C,YGR104C,YOL051W,YOL135C,YPR070W,YDR443C,YOR174W,YPR168W,YER022W
YGL129C	30	0.907584493	YDR337W,YDR041W,YER050C,YDR175C,YNL081C,YPR166C,YPL013C,YMR188C,YPL118W,YMR158W,YKL003C,YGR165W,YGR084C,YOR158W,YIL093C,YJR101W,YDR347W,YBR146W,YBL090W,YNL306W,YNL137C,YJR113C,YGR215W,YNR037C,YBR251W,YDL045W-A,YKL155C,YHL004W,Q0140
YGL133W	7	0.329311186	YJL065C,YOR304W,YDR121W,YBR278W,YNL262W,YPR175W
YGL134W	5	0.137530887	YPL031C,YOL001W,YIL050W,YNL289W
YGL137W	10	0.534085205	YDL145C,YDR238C,YFR051C,YNL287W,YPL010W,YIL076W,YER122C,YDL192W,YDL137W
YGL145W	6	0.63338523	YNL258C,YLR440C,YOR075W,YDR498C,YGL098W
YGL150C	14	0.34235226	YDL002C,YFL013C,YOR189W,YNL059C,YLR052W,YOR141C,YPL235W,YDR190C,YFL039C,YBR089C-A,YMR072W,YPR052C,YDR174W
YGL151W	24	0.899207732	YNL025C,YPL042C,YGL127C,YHR041C,YNL236W,YOL051W,YPR070W,YLR071C,YPR168W,YGR104C,YHR058C,YOR174W,YNR010W,YOL135C,YBR193C,YBL093C,YDL005C,YDR308C,YBR253W,YGL025C,YCR081W,YER022W,YDR443C
YGL155W	2	0.273331884	YHR072W
YGL158W	77	0.720418586	YLR362W,YDR490C,YDL159W,YBL016W,YGR188C,YPL153C,YKL139W,YGR092W,YNL161W,YLR096W,YPL031C,YKL166C,YJL164C,YPL203W,YPR161C,YPL209C,YOL016C,YOL045W,YKL171W,YOL128C,YHR102W,YOR233W,YPL026C,YLR248W,YKL048C,YNL154C,YGR052W,YHR082C,YPR054W,YNR031C,YJL141C,YNL020C,YGL180W,YHR079C,YMR139W,YKL101W,YJL165C,YJR059W,YOR267C,YPL140C,YIL095W,YNL307C,YOR231W,YMR001C,YJL187C,YMR216C,YJL095W,YHR030C,YHR135C,YPL204W,YJL128C,YGR040W,YER129W,YDL101C,YLR113W,YDR477W,YAR019C,YDR507C,YBR097W,YBR160W,YCL024W,YBL105C,YDR283C,YDL017W,YBR059C,YDL028C,YCR008W,YER123W,YFL033C,YFL029C,YAR018C,YFR014C,YDR247W,YBR274W,YAL017W,YDR103W
YGL163C	41	0.48800671	YBR245C,YBR114W,YGL150C,YDR334W,YER164W,YAL019W,YOR304W,YIL126W,YLR032W,YOR290C,YBR073W,YOR191W,YJR035W,YFR038W,YPL082C,YDL031W,YBR142W,YFL002C,YGL078C,YDL084W,YGL064C,YGL120C,YKL078W,YJL050W,YLR398C,YMR128W,YKR024C,YGL251C,YHR169W,YLR276C,YJL138C,YGL171W,YMR190C,YNL112W,YNR038W,YOR046C,YOR204W,YIR002C,YKR059W,YLL008W
YGL166W	3	1	YMR021C,YPR008W
YGL171W	32	0.526507258	YDL031W,YBR142W,YFL002C,YGL078C,YDL084W,YGL064C,YGL120C,YKL078W,YKR024C,YNR038W,YJL050W,YLR398C,YGL251C,YKR059W,YHR169W,YMR190C,YJL138C,YOR046C,YNL112W,YOR204W,YLL008W,YLR276C,YMR128W,YLR032W,YJR035W,YPL082C,YOR191W,YIR002C,YBR073W,YFR038W,YGL163C
YGL172W	4	0.465342561	YGR119C,YFR002W,YJL041W
YGL173C	2	0.100248061	YOR048C
YGL174W	2	0.195542671	YLR016C
YGL178W	6	0.035595994	YJR091C,YPR042C,YJL010C,YLL013C,YGL014W
YGL180W	83	0.823581967	YDR490C,YDL159W,YBL016W,YDR122W,YGL158W,YER129W,YDL101C,YDR477W,YAR019C,YDR507C,YBR097W,YBR160W,YCL024W,YHR205W,YGR188C,YOL113W,YNL298W,YNL161W,YGR092W,YPL153C,YLR362W,YHL007C,YLR096W,YIL035C,YPL209C,YOR061W,YPL204W,YKL139W,YPR161C,YJL187C,YJR059W,YKL048C,YKL101W,YHR030C,YKL166C,YKL171W,YHR079C,YLR113W,YLR248W,YHR082C,YMR001C,YMR139W,YMR216C,YNL154C,YHR102W,YHR135C,YNL307C,YNR031C,YOL016C,YOL045W,YGR052W,YOL128C,YGR040W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YJL095W,YPL140C,YJL128C,YPL203W,YJL141C,YJL164C,YPR054W,YJL165C,YNL020C,YIL095W,YBL105C,YDR283C,YDL017W,YBR059C,YDL028C,YCR008W,YER123W,YFL033C,YFL029C,YAR018C,YFR014C,YDR247W,YBR274W,YAL017W
YGL181W	7	0.194387778	YBL047C,YER143W,YMR276W,YOR138C,YBR058C,YDR524C
YGL183C	2	1	YGL033W
YGL187C	11	0.633290132	Q0275,Q0250,YMR256C,YLR395C,YGL191W,YNL052W,YHR051W,Q0045,YDL067C,YLR203C
YGL189C	47	0.931745891	YER131W,YLR048W,YJL136C,YIL069C,YNL302C,YPL081W,YLR167W,YOR293W,YHR021C,YGR118W,YPR132W,YOR167C,YLR264W,YKL156W,YMR230W,YNL096C,YML063W,YML026C,YOL121C,YMR143W,YML024W,YJL191W,YHL015W,YOL040C,YKR057W,YPL090C,YLR441C,YOR096W,YJR123W,YNL178W,YGR214W,YGL123W,YBR181C,YMR116C,YBR048W,YER074W,YCR031C,YER102W,YDR025W,YBL072C,YBR189W,YDR064W,YDR447C,YDR450W,YDL083C,YOR119C
YGL190C	9	0.223060767	YAL016W,YDL134C,YDL188C,YOR014W,YPL152W,YMR028W,YML109W,YMR273C
YGL191W	11	0.66451625	Q0275,Q0250,YMR256C,YLR395C,YNL052W,YHR051W,YGL187C,Q0045,YDL067C,YLR203C
YGL192W	2	1	YCL055W
YGL194C	9	0.601241623	YBR103W,YCR033W,YDR155C,YKR029C,YIL112W,YOL068C,YDR310C,YOR279C
YGL200C	9	0.688130305	YAL007C,YAR002C-A,YML012W,YAL042W,YGL002W,YDL018C,YOR016C,YHR110W
YGL201C	7	0.527538874	YBR202W,YEL032W,YPR019W,YLR274W,YBL023C,YDR052C
YGL203C	2	0.012620476	YMR297W
YGL206C	3	0.140220501	YGR167W,YDR153C
YGL207W	5	0.151410658	YML069W,YNL206C,YDR101C,YER078C
YGL208W	5	0.259175861	YGL115W,YDR477W,YER027C,YDR422C
YGL209W	8	0.831257063	YGL035C,YJL056C,YNL027W,YMR037C,YDR096W,YDR043C,YBR066C
YGL210W	24	0.688114387	YER031C,YLR229C,YIL118W,YNL090W,YNL180C,YNL304W,YPR165W,YGR152C,YML064C,YOR101W,YKR055W,YNL098C,YLR262C,YLR293C,YML001W,YFL038C,YOR089C,YNL093W,YKR014C,YFL005W,YCR027C,YPR032W,YGR009C
YGL212W	11	0.278564007	YOR106W,YDR468C,YMR183C,YIL004C,YOL018C,YOR036W,YLR026C,YGL095C,YDR164C,YDR189W
YGL213C	3	0.10797773	YPR189W,YLR398C
YGL216W	9	0.712594286	YML085C,YML124C,YKL079W,YPL155C,YPR141C,YEL061C,YBL063W,YFL037W
YGL223C	9	0.926811729	YPR105C,YGR120C,YNL041C,YGL005C,YNL051W,YML071C,YER157W,YDL113C
YGL226C-A	9	0.998698979	YGL022W,YMR149W,YJL002C,YOR103C,YDL232W,YEL002C,YML019W,YOR085W
YGL227W	8	0.757487165	YIL097W,YDR255C,YMR135C,YCL039W,YBR105C,YIL017C,YKL124W
YGL229C	4	0.36343369	YFR040W,YJL098W,YKR028W
YGL233W	8	0.787250449	YBR102C,YER008C,YIL068C,YDR166C,YJL085W,YPR055W,YLR166C
YGL238W	9	0.486981898	YDR395W,YJR132W,YGL241W,YPL125W,YGR218W,YLR347C,YER110C,YKL205W
YGL240W	14	0.898276443	YHR166C,YKL022C,YFR036W,YDL008W,YNL172W,YDR260C,YDR118W,YBL084C,YLR127C,YIR025W,YLR102C,YOR249C,YGL003C
YGL241W	8	0.693937446	YGL238W,YER110C,YGR218W,YLR347C,YJR132W,YPL125W,YDR395W
YGL244W	6	0.355064929	YOR123C,YBR279W,YLR418C,YOL145C,YDR138W
YGL246C	2	0.899751939	YOR048C
YGL247W	2	1	YHR036W
YGL249W	2	1	YDR285W
YGL251C	36	0.536395386	YMR167W,YKL078W,YJL050W,YLR398C,YMR128W,YKR024C,YKR059W,YLR276C,YJL138C,YHR169W,YLL008W,YNL112W,YNR038W,YOR046C,YOR204W,YMR190C,YDL031W,YBR142W,YFL002C,YGL078C,YDL084W,YGL064C,YGL120C,YGL171W,YLR032W,YJR035W,YPL082C,YOR191W,YIR002C,YBR245C,YBR114W,YAL019W,YBR073W,YFR038W,YGL163C
YGL252C	19	0.494371587	YGL066W,YDR392W,YBR081C,YNL076W,YDR176W,YDR448W,YDR167W,YGL112C,YDR145W,YBR198C,YOL148C,YMR223W,YER164W,YHR099W,YPL254W,YMR236W,YGR252W,YLR055C
YGL253W	4	0.979433707	YFR053C,YDR516C,YCL040W
YGR002C	21	0.607218541	YNL107W,YJL081C,YEL018W,YDR359C,YDR485C,YFL024C,YBR231C,YAL011W,YFL039C,YDR334W,YLR085C,YOR244W,YLR385C,YHR090C,YML041C,YNL136W,YPL235W,YDR190C,YPR023C,YJR082C
YGR003W	5	0.360809967	YNL230C,YBR114W,YJR052W,YPL046C
YGR005C	2	0.031554819	YGR186W
YGR006W	18	0.54451487	YDL098C,YBR152W,YBR055C,YDR473C,YDR378C,YBL026W,YER112W,YER146W,YGR091W,YOR308C,YPR178W,YEL026W,YLR438C-A,YNL147W,YJR022W,YPR082C,YKL173W
YGR009C	6	0.439065863	YFL005W,YAL030W,YPL232W,YPR032W,YOR327C
YGR013W	35	0.577768646	YHR086W,YDR235W,YIL061C,YDR240C,YKL012W,YLR298C,YBR119W,YOR159C,YPR182W,YLR275W,YGR074W,YLR116W,YLR147C,YPL178W,YMR125W,YFL017W-A,YER029C,YDR432W,YDL030W,YDL209C,YIR009W,YOR319W,YPL213W,YMR288W,YML049C,YMR240C,YJL203W,YER165W,YKL214C,YNL251C,YPL190C,YGR162W,YPR094W,YGR278W
YGR020C	16	0.979690794	YHR026W,YPL234C,YEL027W,YLR447C,YPR036W,YKL080W,YOR332W,YHR039C-A,YDL185W,YEL051W,YBR127C,YMR054W,YOR270C,YDR202C,YJR033C
YGR023W	2	1	YLR332W
YGR030C	10	1	YBL018C,YNL282W,YBR167C,YBR257W,YAL033W,YHR062C,YNL221C,YDR478W,YLR145W
YGR033C	9	0.635599255	YNR017W,YPL063W,YJL143W,YLR008C,YJL104W,YOR232W,YKR065C,YIL022W
YGR040W	74	0.680441205	YLR362W,YDR490C,YDL159W,YBL016W,YNL161W,YLR096W,YKL139W,YKL166C,YJL164C,YPL031C,YPL204W,YPL203W,YPL209C,YPR161C,YOL016C,YOL045W,YGR052W,YOL128C,YKL171W,YPL026C,YHR079C,YLR248W,YJL141C,YNL154C,YHR082C,YHR102W,YPR054W,YNR031C,YJR059W,YNL020C,YOR233W,YJL165C,YOR267C,YMR216C,YNL307C,YIL095W,YKL048C,YPL140C,YMR001C,YJL187C,YOR231W,YJL095W,YHR030C,YMR139W,YKL101W,YHR135C,YLR113W,YJL128C,YGL158W,YER129W,YDL101C,YDR477W,YAR019C,YDR507C,YBR097W,YBR160W,YCL024W,YGL180W,YBL105C,YDR283C,YDL017W,YBR059C,YDL028C,YCR008W,YER123W,YFL033C,YFL029C,YAR018C,YFR014C,YDR247W,YBR274W,YAL017W,YDR103W
YGR048W	7	0.319658364	YBR170C,YDL126C,YDR330W,YBL058W,YBR273C,YML013W
